0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,target
163057,1,0,1980.0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,8.0,8.0,22.0,15.0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4309.0
163147,1,0,1980.5,1,1,1,1,1,1,0,2,2,2,2,0,0,0,0,0,6,0,0,12.0,6.0,10.0,14.0,0,0,0,0,21.0,21.0,21.0,21.0,50.0,50.0,50.0,50.0,4499.0
163158,0,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,6,10.0,8.0,16.0,6.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4830.0
163447,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,0,1,1,0,0,0,0,0,16.0,12.0,14.0,10.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4608.0
163462,0,0,1979.75,2,2,2,2,1,0,0,2,2,2,2,1,1,1,1,0,0,4,0,10.0,7.0,13.0,7.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4686.0
163486,1,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,0,17.0,19.0,17.0,17.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4745.0
163527,0,0,1979.75,2,0,0,0,1,1,0,2,2,2,2,1,1,0,2,0,0,6,0,3.0,13.0,18.0,13.0,0,0,0,0,41.0,41.0,41.0,41.0,78.0,78.0,78.0,78.0,4859.0
163543,1,0,1979.75,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,4,0,0,7.0,4.0,19.0,19.0,0,0,0,1,22.0,22.0,22.0,22.0,54.0,54.0,54.0,54.0,4893.0
163600,1,0,1980.0,0,2,2,2,1,0,0,2,2,2,2,1,1,1,1,0,0,4,0,12.0,7.0,13.0,7.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4367.0
163686,0,0,1979.75,0,2,2,2,1,1,1,2,2,2,2,0,1,0,1,0,0,3,0,19.0,11.0,2.0,15.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4323.0
163726,1,0,1980.25,0,0,0,0,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,20.0,19.0,19.0,22.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4588.0
163783,1,1,1979.75,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,22.0,7.0,6.0,5.0,0,0,0,0,11.0,11.0,11.0,11.0,33.0,33.0,33.0,33.0,4034.0
163927,0,0,1979.75,2,2,2,2,0,0,0,2,2,2,2,0,1,1,0,0,3,0,2,8.0,8.0,13.0,23.0,0,0,1,0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4116.0
164139,0,0,1980.5,0,0,0,0,0,0,0,2,2,2,2,0,0,1,0,0,0,0,0,20.0,4.0,19.0,22.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4056.0
164236,0,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,1,0,1,1,0,6,0,0,8.0,23.0,21.0,36.0,0,0,1,0,38.0,38.0,38.0,38.0,74.0,74.0,74.0,74.0,4678.0
164328,1,0,1979.75,0,2,2,2,1,1,1,2,2,2,2,0,0,1,0,0,3,0,1,19.0,1.0,8.0,19.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4284.0
164347,1,0,1980.5,2,2,2,2,0,1,1,2,2,2,2,0,0,1,0,0,3,0,1,14.0,1.0,8.0,19.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4784.0
164399,0,1,1980.0,2,1,1,1,0,1,0,1,1,1,1,0,1,0,1,3,4,0,0,1.0,32.0,7.0,9.0,1,1,1,0,11.0,11.0,11.0,11.0,20.0,20.0,20.0,20.0,4342.0
164429,1,0,1980.25,0,2,2,2,1,1,1,1,1,1,1,0,3,0,0,0,0,0,6,15.0,11.0,12.0,29.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4405.0
164958,0,0,1980.25,0,0,0,0,0,0,0,2,2,2,2,0,0,1,0,3,3,0,4,2.0,1.0,12.0,3.0,0,0,0,0,16.0,16.0,16.0,16.0,40.0,40.0,40.0,40.0,4657.0
164984,0,0,1979.75,2,0,1,1,1,1,1,2,2,2,2,1,0,0,0,0,2,0,0,6.0,11.0,7.0,6.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,4564.0
165041,0,0,1980.0,0,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,0,0,4,20.0,32.0,6.0,0.0,0,0,0,0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,4809.0
165305,0,0,1980.5,2,0,0,0,1,0,1,2,2,2,2,0,0,0,1,0,0,0,0,5.0,4.0,18.0,6.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4368.0
165341,1,0,1980.25,0,0,0,0,1,1,1,2,2,2,2,0,1,0,0,3,0,0,0,1.0,13.0,6.0,8.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4508.0
165374,0,1,1980.25,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,3,0,0,13.0,3.0,14.0,30.0,0,0,0,0,22.0,22.0,22.0,22.0,54.0,54.0,54.0,54.0,4307.0
165386,0,0,1979.5,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,6,0,13.0,15.0,13.0,15.0,0,0,0,0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,4154.0
165569,1,1,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,6.0,3.0,4.0,16.0,1,1,0,0,11.0,11.0,11.0,11.0,19.0,19.0,19.0,19.0,4026.0
165610,0,1,1980.5,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,6,17.0,2.0,13.0,31.0,0,1,1,0,11.0,11.0,11.0,11.0,29.0,29.0,29.0,29.0,4646.0
165658,1,0,1980.5,0,2,2,2,1,1,1,2,2,2,2,0,1,0,0,0,0,0,0,16.0,8.0,34.0,10.0,0,0,0,0,29.0,29.0,29.0,29.0,62.0,62.0,62.0,62.0,4629.0
165692,0,0,1980.25,0,2,2,2,0,0,1,3,3,3,3,0,1,1,1,4,0,0,0,0.0,12.0,13.0,7.0,0,0,0,0,26.0,26.0,26.0,26.0,59.0,59.0,59.0,59.0,4257.0
165825,1,0,1980.0,2,2,2,2,1,1,1,1,1,1,1,0,1,0,1,0,0,4,0,3.0,6.0,1.0,16.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4496.0
165847,1,0,1979.75,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,6,0,7.0,23.0,15.0,20.0,0,0,1,0,22.0,22.0,22.0,22.0,54.0,54.0,54.0,54.0,4717.0
165868,0,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,0,1,0,0,0,6,6,4,8.0,20.0,5.0,3.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4386.0
165913,1,0,1979.5,0,2,2,2,1,1,1,2,2,2,2,0,0,0,0,3,4,0,4,1.0,0.0,16.0,1.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4490.0
166222,1,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,3,0,12.0,4.0,1.0,24.0,0,0,0,1,22.0,22.0,22.0,22.0,54.0,54.0,54.0,54.0,4357.0
166582,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,1,0,0,0,0,0,3,0,8.0,9.0,0.0,7.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4622.0
166974,1,0,1980.25,2,2,2,2,0,0,0,2,2,2,2,1,1,0,0,0,0,0,0,8.0,18.0,6.0,17.0,0,0,0,0,14.0,14.0,14.0,14.0,38.0,38.0,38.0,38.0,4274.0
166986,0,1,1980.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,0,0,15.0,3.0,30.0,22.0,1,0,1,0,11.0,11.0,11.0,11.0,26.0,26.0,26.0,26.0,4262.0
167006,0,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,1,1,1,0,0,1,0,4,13.0,12.0,6.0,16.0,0,0,0,1,42.0,42.0,42.0,42.0,80.0,80.0,80.0,80.0,4254.0
167085,1,1,1980.25,1,1,1,1,0,0,0,2,2,2,2,0,1,1,1,0,0,6,0,21.0,4.0,29.0,11.0,0,0,1,0,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4117.0
167101,0,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,0,0,0,1,0,0,6,0,13.0,16.0,4.0,14.0,0,0,1,0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,4716.0
167246,0,1,1980.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,4.0,30.0,33.0,0,0,1,1,11.0,11.0,11.0,11.0,32.0,32.0,32.0,32.0,4491.0
167275,1,0,1980.5,2,2,2,2,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,5.0,15.0,20.0,9.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4489.0
167334,0,1,1979.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,12.0,0.0,1.0,3.0,0,1,0,0,18.0,18.0,18.0,18.0,45.0,45.0,45.0,45.0,4161.0
167497,1,0,1979.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,3,5.0,9.0,9.0,6.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4740.0
167606,0,0,1979.75,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,3,0,12.0,8.0,1.0,8.0,0,0,0,0,18.0,18.0,18.0,18.0,46.0,46.0,46.0,46.0,5150.0
167713,0,0,1980.0,2,0,0,0,1,1,1,2,2,2,2,1,0,1,1,0,0,1,2,13.0,11.0,13.0,17.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4295.0
167721,0,0,1980.5,2,0,0,0,1,1,1,2,2,2,2,0,1,0,0,0,0,0,0,3.0,13.0,15.0,24.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4604.0
167835,1,0,1980.5,2,2,2,2,1,1,1,2,2,2,2,1,1,1,0,0,1,0,4,13.0,12.0,6.0,16.0,0,0,0,1,42.0,42.0,42.0,42.0,80.0,80.0,80.0,80.0,4327.0
167846,0,1,1979.75,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3.0,9.0,12.0,11.0,1,1,1,0,11.0,11.0,11.0,11.0,15.0,15.0,15.0,15.0,4213.0
167927,1,0,1979.75,2,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0,12.0,15.0,20.0,20.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4726.0
167983,0,0,1980.0,2,0,0,0,0,0,0,2,2,2,2,1,1,0,2,0,0,6,0,3.0,13.0,18.0,13.0,0,0,0,0,41.0,41.0,41.0,41.0,78.0,78.0,78.0,78.0,4410.0
168016,0,0,1980.0,1,1,1,1,0,0,0,2,2,2,2,0,1,0,0,0,2,0,0,15.0,13.0,11.0,4.0,0,0,0,0,31.0,31.0,31.0,31.0,65.0,65.0,65.0,65.0,4919.0
168054,0,1,1979.75,2,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,4,2,5.0,19.0,2.0,19.0,0,0,0,0,11.0,11.0,11.0,11.0,33.0,33.0,33.0,21.0,4217.0
168106,1,0,1980.5,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,4,3,0,2,0.0,3.0,25.0,12.0,0,0,0,0,18.0,18.0,18.0,18.0,46.0,46.0,46.0,46.0,4329.0
168160,0,0,1980.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,0,8.0,6.0,3.0,19.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4917.0
168223,0,1,1980.0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0,25.0,16.0,4.0,1,0,1,0,11.0,11.0,11.0,11.0,27.0,27.0,27.0,27.0,4394.0
168295,0,1,1979.75,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,4,22.0,32.0,0.0,0.0,0,1,1,1,11.0,11.0,11.0,11.0,33.0,33.0,33.0,33.0,4412.0
168353,0,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,3.0,4.0,14.0,13.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4830.0
168603,1,0,1980.5,2,0,0,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,12.0,13.0,17.0,15.0,0,0,0,0,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4726.0
168662,0,0,1979.75,1,1,1,1,1,1,1,3,3,3,3,0,0,0,0,0,0,0,0,13.0,27.0,22.0,8.0,0,0,0,0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,4306.0
168911,0,1,1980.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1.0,25.0,4.0,22.0,1,1,1,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4370.0
169085,0,1,1980.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0.0,4.0,7.0,25.0,0,0,1,1,11.0,11.0,11.0,11.0,32.0,32.0,32.0,32.0,4228.0
169101,1,0,1980.25,2,0,1,1,1,1,1,2,3,3,3,1,1,1,0,0,0,0,4,13.0,3.0,22.0,0.0,0,0,0,0,42.0,7.0,7.0,7.0,80.0,10.0,10.0,10.0,4262.0
169318,0,1,1979.75,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,6.0,9.0,8.0,21.0,1,1,1,1,11.0,11.0,11.0,11.0,19.0,19.0,19.0,19.0,4749.0
169355,0,0,1980.5,0,0,0,0,1,1,1,2,2,2,2,1,0,1,1,0,0,1,2,13.0,11.0,13.0,17.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4759.0
169369,1,0,1980.5,0,2,2,2,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,17.0,15.0,20.0,9.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4282.0
169385,0,1,1980.5,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,4,3,0,2,0.0,3.0,25.0,12.0,0,0,0,0,18.0,18.0,18.0,18.0,46.0,46.0,46.0,46.0,4407.0
169417,1,0,1980.5,2,2,0,0,0,1,0,2,2,2,2,1,1,0,0,0,0,2,0,8.0,18.0,14.0,3.0,0,0,0,0,14.0,14.0,14.0,14.0,38.0,38.0,38.0,38.0,4165.0
169455,1,1,1980.0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5.0,1.0,31.0,18.0,0,1,1,1,11.0,11.0,11.0,11.0,29.0,29.0,33.0,33.0,4322.0
169494,1,0,1979.75,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4,6,0,0,0.0,16.0,10.0,6.0,0,0,0,0,18.0,18.0,18.0,18.0,43.0,43.0,43.0,43.0,5076.0
169561,1,0,1980.5,0,2,2,2,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,20.0,39.0,9.0,16.0,0,0,0,0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,4935.0
169631,0,0,1980.0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,4,0,4,2.0,0.0,16.0,1.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4942.0
169824,1,0,1980.0,0,0,0,0,1,1,1,2,2,2,2,1,0,0,1,0,4,3,0,8.0,0.0,1.0,5.0,1,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4531.0
169999,1,0,1980.0,0,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,3,6,4,5.0,2.0,19.0,0.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4786.0
170010,0,0,1980.5,2,2,2,2,1,0,0,2,2,2,2,0,1,0,1,0,0,0,0,9.0,11.0,7.0,9.0,0,1,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,50.0,4537.0
170126,0,1,1980.25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,11.0,17.0,5.0,14.0,0,0,0,0,11.0,11.0,11.0,11.0,27.0,27.0,27.0,27.0,4247.0
170269,0,0,1979.25,1,2,2,2,1,1,1,2,2,2,2,0,0,1,1,0,6,0,0,12.0,23.0,21.0,36.0,0,0,1,0,38.0,38.0,38.0,38.0,74.0,74.0,74.0,74.0,4961.0
170429,0,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4,6,0,0,0.0,16.0,10.0,6.0,0,0,0,0,18.0,18.0,18.0,18.0,43.0,43.0,43.0,43.0,4811.0
170443,0,0,1980.5,1,1,1,1,1,1,0,2,2,2,2,1,1,0,0,0,0,3,3,4.0,8.0,3.0,1.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4652.0
170489,1,0,1980.5,2,2,2,2,1,1,1,2,2,2,2,1,0,0,1,0,0,0,0,12.0,21.0,14.0,9.0,0,0,0,0,41.0,41.0,41.0,41.0,79.0,79.0,79.0,79.0,4631.0
170663,1,1,1979.75,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,11.0,11.0,11.0,11.0,1,0,0,0,11.0,11.0,11.0,11.0,15.0,15.0,15.0,15.0,4082.0
170758,1,1,1979.75,2,2,2,2,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,24.0,35.0,32.0,18.0,0,1,1,1,11.0,11.0,11.0,11.0,30.0,30.0,30.0,30.0,4461.0
171005,0,0,1980.25,2,0,0,0,0,1,1,2,2,2,2,0,0,0,1,0,0,0,0,5.0,4.0,18.0,6.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4166.0
171034,1,0,1980.5,2,1,1,1,1,1,1,3,3,3,3,0,0,0,0,0,0,0,0,14.0,18.0,22.0,8.0,0,0,0,0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,4774.0
171056,1,0,1980.0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,16.0,10.0,26.0,17.0,0,0,0,0,29.0,29.0,29.0,29.0,62.0,62.0,62.0,62.0,4198.0
171116,0,1,1980.25,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,11.0,11.0,11.0,1,0,0,0,11.0,11.0,11.0,11.0,15.0,15.0,15.0,15.0,4301.0
171232,0,1,1980.0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,20.0,32.0,4.0,5.0,1,1,0,0,11.0,11.0,11.0,11.0,27.0,27.0,27.0,27.0,4442.0
171552,0,0,1980.0,1,1,1,1,0,1,1,2,2,2,2,0,0,0,1,0,3,3,0,6.0,1.0,5.0,12.0,0,0,1,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4337.0
171578,1,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,6,10.0,8.0,16.0,6.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4804.0
171639,0,0,1979.75,0,0,0,0,1,1,1,2,2,2,2,0,0,1,1,0,0,0,1,13.0,17.0,17.0,12.0,0,0,0,0,41.0,41.0,41.0,41.0,79.0,79.0,79.0,79.0,4735.0
171673,0,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,6,0,0,12.0,6.0,10.0,14.0,0,0,0,0,21.0,21.0,21.0,21.0,50.0,50.0,50.0,50.0,4651.0
171692,0,0,1979.25,2,0,1,1,1,1,1,3,3,3,3,1,1,1,0,0,0,0,4,12.0,3.0,22.0,0.0,0,0,0,0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,4251.0
171758,1,0,1980.25,2,0,0,0,1,1,1,2,2,2,2,1,1,0,0,0,0,4,6,7.0,42.0,0.0,23.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4461.0
171820,0,0,1979.25,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,2,0,0,16.0,11.0,31.0,7.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,4398.0
171872,1,0,1980.0,0,2,2,2,1,1,1,2,2,2,2,0,1,0,1,0,0,0,1,11.0,11.0,7.0,17.0,0,1,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,49.0,4346.0
171882,1,0,1980.5,0,0,0,0,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,11.0,19.0,19.0,22.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4556.0
171900,0,0,1980.25,1,1,1,1,0,0,1,2,2,2,2,0,1,0,0,0,2,0,0,15.0,13.0,11.0,4.0,0,0,0,0,31.0,31.0,31.0,31.0,65.0,65.0,65.0,65.0,4484.0
171915,1,1,1980.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,6,24.0,2.0,1.0,3.0,0,0,0,0,11.0,11.0,11.0,11.0,30.0,30.0,30.0,30.0,4065.0
171975,1,0,1979.75,0,0,0,0,1,1,0,2,2,2,2,1,1,0,0,0,0,0,0,15.0,13.0,15.0,24.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4724.0
172001,0,0,1980.0,1,1,1,1,1,1,1,3,3,3,3,0,0,1,0,0,0,0,0,11.0,5.0,9.0,13.0,0,0,1,0,26.0,26.0,26.0,26.0,59.0,59.0,59.0,59.0,4372.0
172063,0,0,1980.0,0,2,2,2,1,1,1,2,2,2,2,0,0,0,0,0,2,0,2,16.0,16.0,8.0,12.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,4854.0
172173,0,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,0,0,0,0,3,4,0,4,1.0,0.0,16.0,1.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4436.0
172249,1,0,1980.5,0,0,0,0,1,1,1,2,2,2,2,1,0,1,1,0,0,1,2,13.0,11.0,13.0,17.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4427.0
172286,0,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,2,0,0,1,0,0,0,2,10.0,21.0,10.0,17.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4476.0
172458,0,1,1980.5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.0,4.0,26.0,7.0,0,1,1,0,11.0,11.0,11.0,11.0,33.0,33.0,33.0,33.0,4296.0
172475,0,0,1980.5,1,1,1,1,1,1,1,3,3,3,3,0,1,1,0,0,0,0,3,11.0,19.0,12.0,2.0,0,0,0,0,26.0,26.0,26.0,26.0,59.0,59.0,59.0,59.0,4565.0
172544,1,0,1980.0,0,0,0,0,1,0,0,2,2,2,2,0,1,0,0,0,0,4,6,10.0,42.0,0.0,23.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4644.0
172635,0,0,1980.5,2,0,1,1,1,1,1,3,3,2,2,0,0,0,1,0,0,0,0,11.0,11.0,20.0,19.0,0,0,0,0,6.0,6.0,6.0,6.0,9.0,9.0,8.0,8.0,4649.0
172710,1,1,1979.75,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7.0,27.0,7.0,12.0,0,1,1,0,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,4075.0
172765,1,0,1980.25,0,0,0,0,1,1,1,2,2,2,2,0,0,0,0,3,4,0,0,1.0,0.0,20.0,28.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4319.0
172807,0,1,1979.75,2,2,2,2,0,0,0,2,2,2,2,0,1,0,0,0,0,3,0,12.0,6.0,2.0,10.0,0,0,0,0,12.0,12.0,12.0,12.0,35.0,35.0,35.0,35.0,4096.0
172918,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,3,6,15.0,4.0,1.0,24.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4908.0
172961,0,1,1980.0,2,0,0,1,0,0,0,2,2,2,2,0,1,0,0,0,0,0,1,14.0,13.0,19.0,9.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4265.0
173099,0,1,1980.5,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6.0,33.0,5.0,26.0,0,1,0,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4273.0
173143,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,0,1,1,0,0,0,0,0,16.0,12.0,14.0,10.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4445.0
173302,0,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,0,0,3,1,0,2,2,0,2.0,19.0,12.0,3.0,0,0,0,0,15.0,15.0,15.0,15.0,39.0,39.0,39.0,39.0,4939.0
173339,0,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,7.0,15.0,20.0,20.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4597.0
173501,0,0,1980.25,0,0,0,0,1,1,1,2,2,2,2,1,0,0,1,0,0,6,0,12.0,15.0,10.0,13.0,0,0,1,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4891.0
173520,1,0,1980.0,0,0,0,0,1,1,1,2,2,2,2,1,0,0,1,0,4,0,0,13.0,3.0,15.0,9.0,0,0,0,0,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4529.0
173527,1,0,1979.75,1,1,1,1,1,1,1,3,3,3,3,1,1,1,0,0,0,0,3,14.0,19.0,12.0,2.0,0,0,0,0,26.0,26.0,26.0,26.0,59.0,59.0,59.0,59.0,4718.0
173617,1,0,1980.0,0,2,2,2,1,1,1,1,1,1,1,0,3,0,0,0,0,0,6,15.0,11.0,12.0,29.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4296.0
173654,0,0,1979.75,0,2,2,2,1,1,1,2,2,2,2,0,0,1,1,0,0,0,1,2.0,18.0,15.0,15.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4421.0
173693,0,0,1980.25,1,2,2,2,1,1,1,2,2,2,2,0,1,1,0,3,0,0,0,2.0,15.0,20.0,9.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4835.0
173773,1,0,1980.25,0,2,2,2,0,0,0,2,2,2,2,0,1,0,1,0,3,0,1,4.0,2.0,22.0,10.0,0,0,0,0,15.0,15.0,15.0,15.0,39.0,39.0,39.0,39.0,4462.0
